ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
REACTOME_HSF1_ACTIVATION,REACTOME_HSF1_ACTIVATION,27,-0.7244310612447602,-2.05681216799575,1.9250198811945067e-5,2.8949090081534424e-4,2.130649478918469e-4,1684,"tags=41%, list=10%, signal=37%",FKBP4/SERPINH1/RPA3/HSP90AB1/DEDD2/RPA2/HSPH1/HSP90AA1/DNAJB1/RPA1/DNAJB6
REACTOME_GASTRULATION,REACTOME_GASTRULATION,111,0.5112325936061951,1.8229792555326225,1.9397787964320224e-5,2.8949090081534424e-4,2.130649478918469e-4,3611,"tags=39%, list=22%, signal=30%",PSMD7/GATA4/PSMC4/GATA6/PSMB2/PSMC5/GSC/KAT2A/PSMD8/TCF7L2/ADRM1/DLL1/FGFR1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/TCF7L1/PSMD11/PSMD12/PSMD6/EPHA4/ZEB2/LFNG/MSX1/PSMA5/RBPJ/YAP1/PSMC3/PSMA4/CREBBP/FOXA1/FOXA2/PSMB4/TEAD4/PSMB5/PSMD2/CLDN7/PSMA1/PSMC1/PSMD14
REACTOME_HIV_INFECTION,REACTOME_HIV_INFECTION,200,-0.41967178177340636,-1.6906511861149673,1.984339611823837e-5,2.9295680505743313e-4,2.1561584916252217e-4,3321,"tags=44%, list=20%, signal=36%",NUP93/NUP188/BTRC/NUP37/RANBP1/NELFCD/NELFA/CHMP5/CCR5/NUP43/HMGA1/POLR2D/BANF1/SEH1L/PDCD6IP/TAF12/CD28/SKP1/CCNK/POLR2K/TPR/ELMO1/POLR2A/GTF2H3/TSG101/CDK7/NELFB/TAF15/NCBP1/UBC/POLR2H/GTF2B/TAF6/PPIA/SSRP1/RAE1/TBP/NCBP2/VPS4A/CCNT2/GTF2H1/RCC1/CD8B/ELL/NPM1/TAF9/SUPT4H1/NUP54/XRCC6/NUP210/NUP62/LIG4/NUP205/TAF2/CXCR4/XRCC5/HLA-A/TAF1/NUP88/GTF2H4/NUP153/PAK2/POLR2B/PSIP1/GTF2E2/NUP160/GTF2A2/KPNA1/SUPT16H/TAF8/RNGTT/FEN1/NUP133/RANGAP1/DOCK2/LCK/TAF5/NUP85/NMT2/NUP155/NDC1/LIG1/NUP107/NUP35/XPO1/CD4/NUP50/FYN/CCNT1
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,24,-0.7585750076954231,-2.071292380782946,2.0742433471939646e-5,3.0297192720184186e-4,2.2298696677561098e-4,2672,"tags=88%, list=16%, signal=73%",RUVBL1/RSF1/CENPK/CENPP/CENPW/RBBP7/CENPT/MIS18A/NPM1/MIS18BP1/CENPO/CENPI/OIP5/CENPN/CENPH/CENPU/SMARCA5/CENPA/CENPL/CENPC/RBBP4
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,84,-0.5310813432020839,-1.8842959033019224,2.104892677671943e-5,3.042123838361661e-4,2.2389994133684935e-4,2638,"tags=40%, list=16%, signal=34%",TUBA1A/HAUS2/CEP152/HAUS5/PRKAR2B/ODF2/TUBGCP6/CLASP1/CEP70/ACTR1A/CEP192/CDK5RAP2/CCP110/TUBGCP3/DYNLL1/ALMS1/CEP41/MZT1/PLK4/TUBB/HAUS1/HAUS8/HSP90AA1/TUBB2B/NDE1/HAUS4/CEP72/CDK1/CEP57/TUBA1B/TUBGCP4/CKAP5/NEDD1/CEP76
REACTOME_LAGGING_STRAND_SYNTHESIS,REACTOME_LAGGING_STRAND_SYNTHESIS,20,-0.7859444267729827,-2.0455605396448653,2.1565990954031717e-5,3.0843859979047447e-4,2.270104310950707e-4,2305,"tags=80%, list=14%, signal=69%",POLA2/POLD1/RFC2/POLD3/RPA3/RFC5/RFC4/RFC1/RPA2/DNA2/PRIM1/FEN1/PCNA/POLA1/LIG1/RPA1
REACTOME_SOMITOGENESIS,REACTOME_SOMITOGENESIS,44,0.6416887391115479,1.9643773231285613,2.4085473917444253e-5,3.3744240498623424e-4,2.483571961412082e-4,3611,"tags=64%, list=22%, signal=50%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/DLL1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/EPHA4/LFNG/PSMA5/RBPJ/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_CELLULAR_SENESCENCE,REACTOME_CELLULAR_SENESCENCE,117,-0.49306192358626827,-1.851259954703053,2.39959617657536e-5,3.3744240498623424e-4,2.483571961412082e-4,2504,"tags=38%, list=15%, signal=32%",CDK6/ANAPC5/EED/RBBP7/UBC/MDM4/MAPK14/CBX8/EZH2/MAP4K4/CDC27/TNRC6B/TNIK/CBX4/UBN1/TERF2IP/RB1/AGO3/CDC26/CDK4/ATM/CDKN2D/PHC1/TINF2/ASF1A/SUZ12/UBE2S/CCNE2/E2F1/CCNA2/HIRA/CDKN1B/ANAPC1/ETS2/CDC23/ETS1/SP1/CBX6/CBX2/E2F3/MAPK1/RBBP4/CCNE1/CDK2
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,21,-0.7721851200554616,-2.048616030753091,2.4773332087766294e-5,3.4357358541922347e-4,2.528697374189861e-4,1819,"tags=67%, list=11%, signal=59%",POLD1/RFC2/POLD3/RPA3/RFC5/RFC4/RFC1/RPA2/POLE/POLE2/FEN1/PCNA/LIG1/RPA1
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,33,0.6920529515430478,1.9902312242098217,2.675827870358165e-5,3.6552443680521645e-4,2.6902553711274414e-4,3611,"tags=73%, list=22%, signal=57%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/PSMA5/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_SARS_COV_2_INFECTION,REACTOME_SARS_COV_2_INFECTION,232,-0.396442769410257,-1.623715918330593,2.6888541964549787e-5,3.6552443680521645e-4,2.6902553711274414e-4,2522,"tags=29%, list=15%, signal=25%",TPR/PARP4/STT3A/STAT2/PIK3R4/YWHAQ/UBC/GEMIN8/ZDHHC5/AKT1/RAE1/VPS45/HLA-E/ST3GAL3/GANAB/RB1/GEMIN6/VHL/MOGS/VPS16/TRAF6/G3BP1/NUP54/HSP90AB1/NUP210/DDX5/RPSA/NUP62/NUP205/RPN2/MGAT4A/SUMO1/PRKCSH/MGAT1/ZDHHC9/HLA-A/RIPK2/YWHAH/SNRPB/ANO6/UBE2I/MAN1B1/NUP88/MGAT5/ATG14/NUP153/KPNA2/TRIM25/IFNAR1/NUP160/HSP90AA1/JAK1/NUP133/PDPK1/BECN1/NUP85/GALNT1/NUP155/NDC1/PIK3C3/NUP107/GOLGA7/IFNAR2/DDX20/IL17RA/NUP35/NUP50
REACTOME_AURKA_ACTIVATION_BY_TPX2,REACTOME_AURKA_ACTIVATION_BY_TPX2,67,-0.5652505402800649,-1.9262354545682516,2.9962705314529196e-5,4.0332151369459397e-4,2.9684413933898896e-4,2638,"tags=46%, list=16%, signal=39%",TUBA1A/HAUS2/CEP152/HAUS5/AURKA/PRKAR2B/ODF2/CLASP1/CEP70/ACTR1A/CEP192/CDK5RAP2/CCP110/HMMR/DYNLL1/ALMS1/CEP41/PLK4/TUBB/TPX2/HAUS1/HAUS8/HSP90AA1/NDE1/HAUS4/CEP72/CDK1/CEP57/CKAP5/NEDD1/CEP76
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,28,-0.7062438586593054,-2.012523034832911,3.326316065732413e-5,4.434011609952042e-4,3.263427105879526e-4,3519,"tags=82%, list=21%, signal=65%",AAAS/NUP98/NUP93/NUP188/NUP37/NUP43/SEH1L/TPR/RAE1/NUP54/NUP210/NUP62/NUP205/NUP88/NUP153/NUP160/NUP133/NUP85/NUP155/NDC1/NUP107/NUP35/NUP50
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,19,-0.7873645404987257,-2.038309798810796,3.443509958749431e-5,4.505863277149125e-4,3.316309844798681e-4,2853,"tags=79%, list=17%, signal=65%",CSTF3/CPSF3/CPSF2/NCBP1/CPSF6/NCBP2/CSTF2/PABPN1/WDR33/CSTF2T/CPSF7/PCF11/CPSF4/NUDT21/CLP1
REACTOME_INFLUENZA_INFECTION,REACTOME_INFLUENZA_INFECTION,67,-0.5629357544718161,-1.9183472312480738,3.44585319811113e-5,4.505863277149125e-4,3.316309844798681e-4,3519,"tags=61%, list=21%, signal=48%",AAAS/NUP98/NUP93/NUP188/PARP1/NUP37/NUP43/POLR2D/SEH1L/HSPA1A/POLR2K/TPR/POLR2A/POLR2H/RAE1/KPNA3/PABPN1/RPLP0/NUP54/NUP210/RPSA/NUP62/NUP205/NUP88/NUP153/KPNA2/POLR2B/NUP160/HSP90AA1/TGFB1/CPSF4/IPO5/KPNA1/NUP133/NUP85/NUP155/NDC1/NUP107/NUP35/XPO1/NUP50
REACTOME_DUAL_INCISION_IN_TC_NER,REACTOME_DUAL_INCISION_IN_TC_NER,58,-0.581363397389029,-1.9415723617325664,3.502043437067378e-5,4.536137395371236e-4,3.338591558673965e-4,2543,"tags=48%, list=15%, signal=41%",POLR2K/POLR2A/GTF2H3/CDK7/ZNF830/UBC/POLR2H/GTF2H1/POLK/ERCC5/POLD1/ERCC8/RFC2/POLD3/DDB1/RPA3/RFC5/RFC4/RFC1/RPA2/GTF2H4/XAB2/POLR2B/USP7/POLE/POLE2/PCNA/RPA1
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,32,-0.6969670570792749,-2.062742641622368,3.615685456686903e-5,4.575212883322428e-4,3.367351069873524e-4,3519,"tags=81%, list=21%, signal=64%",AAAS/NUP98/NUP93/NUP188/NUP37/NUP43/SEH1L/TPR/CCNB2/RAE1/NUP54/NUP210/CCNB1/NUP62/NUP205/NUP88/NUP153/NUP160/NUP133/CDK1/NUP85/NUP155/NDC1/NUP107/NUP35/NUP50
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,22,-0.7588569496189755,-2.0358340144045117,3.657703005541585e-5,4.575212883322428e-4,3.367351069873524e-4,2518,"tags=73%, list=15%, signal=62%",XRCC1/UBC/POLK/POLD1/RFC2/POLD3/RPA3/RFC5/RFC4/RFC1/RPA2/POLE/POLE2/PCNA/LIG1/RPA1
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,26,-0.7255100575760418,-2.0295108710423753,3.6655019458519086e-5,4.575212883322428e-4,3.367351069873524e-4,2375,"tags=65%, list=14%, signal=56%",UBE2B/UBC/POLD1/RFC2/POLD3/DDB1/RPA3/RFC5/RFC4/RFC1/RPA2/WDR48/POLE/POLE2/PCNA/DTL/RPA1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,74,-0.5372519200311542,-1.8751169009327981,3.581310069756269e-5,4.575212883322428e-4,3.367351069873524e-4,2638,"tags=43%, list=16%, signal=36%",TUBA1A/HAUS2/CEP152/HAUS5/PRKAR2B/ODF2/TUBGCP6/CLASP1/CEP70/ACTR1A/CEP192/CDK5RAP2/CCP110/TUBGCP3/DYNLL1/ALMS1/CEP41/MZT1/PLK4/TUBB/HAUS1/HAUS8/HSP90AA1/NDE1/HAUS4/CEP72/CDK1/CEP57/TUBGCP4/CKAP5/NEDD1/CEP76
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,19,-0.7840372636399601,-2.0296962269825767,4.137984387823661e-5,5.118425733767466e-4,3.7671550614610855e-4,1819,"tags=63%, list=11%, signal=56%",POLD1/TERF2IP/POLD3/RPA3/TINF2/RPA2/DNA2/FEN1/PCNA/LIG1/WRN/RPA1
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,37,0.6667302516377169,1.9598194745249633,4.35334055633045e-5,5.336729092715811e-4,3.9278260658620606e-4,3611,"tags=73%, list=22%, signal=57%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/FBXL7/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/CUL1/PSMD3/PSMD11/PSMD12/PSMD6/FBXL18/PSMA5/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,42,0.6412840165797496,1.947509025597793,4.491552665534593e-5,5.409562991034206e-4,3.981431725681633e-4,3611,"tags=62%, list=22%, signal=48%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/SEL1L/PSMA5/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/VCP/PSMC1/PSMD14
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,45,-0.6108781087773099,-1.9353329538088098,4.478849592820414e-5,5.409562991034206e-4,3.981431725681633e-4,3626,"tags=51%, list=22%, signal=40%",ZFP36L2/PAIP1/KDM6A/SRPK1/POLR2D/CNOT6L/CNOT4/CNOT2/AGO2/CNOT3/PABPN1/UNG/CNOT1/PABPC1/CNOT10/CNOT11/PAIP2/HIRA/METTL23/UHRF1/CNOT6/CNOT8/KDM5A
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,36,-0.6418748368829503,-1.9737326366456547,4.587014123266668e-5,5.476495992387075e-4,4.0306943325729987e-4,3519,"tags=78%, list=21%, signal=61%",AAAS/NUP98/NUP93/NUP188/NUP37/NUP43/SEH1L/TPR/RAE1/KPNA3/PABPN1/NUP54/NUP210/NUP62/NUP205/NUP88/NUP153/KPNA2/NUP160/CPSF4/KPNA1/NUP133/NUP85/NUP155/NDC1/NUP107/NUP35/NUP50
REACTOME_BASE_EXCISION_REPAIR,REACTOME_BASE_EXCISION_REPAIR,44,-0.6227380166224875,-1.970428069652918,4.9347663220556816e-5,5.840891517398664e-4,4.2988889919904304e-4,3276,"tags=61%, list=20%, signal=49%",TERF2/APEX1/RFC3/PARP1/XRCC1/MPG/PARG/UNG/POLD1/TERF2IP/RFC2/POLD3/RPA3/NEIL3/RFC5/RFC4/RFC1/TINF2/RPA2/POLE/POLE2/FEN1/PCNA/LIG1/SMUG1/RPA1/MBD4
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,81,0.5488550992592808,1.8473984064739808,4.993397167017285e-5,5.859772914798916e-4,4.312785677315874e-4,3611,"tags=52%, list=22%, signal=41%",PSMD7/ABCA5/PSMC4/PSMB2/PSMC5/ABCC2/PSMD8/ADRM1/PEX3/ABCC10/PSMB3/PSMB6/PSMC2/ABCA6/ABCC1/PSMA7/ABCC6/PSMD1/APOA1/PSMD3/ABCD2/ABCA12/PSMD11/ABCD3/PSMD12/ABCD1/PSMD6/SEL1L/ABCB1/ABCB5/PSMA5/DERL3/PSMC3/ABCB8/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/VCP/PSMC1/PSMD14
REACTOME_SYNTHESIS_OF_DNA,REACTOME_SYNTHESIS_OF_DNA,102,-0.48980935886189997,-1.7845166475533665,5.16806459619878e-5,5.962817387042793e-4,0.00043886262824863583,2500,"tags=46%, list=15%, signal=39%",GINS1/ANAPC5/POLA2/UBC/ORC5/CDC45/ORC4/CDC27/POLD1/GMNN/RFC2/CDC26/POLD3/RPA3/RFC5/RFC4/MCM7/RFC1/RPA2/DNA2/CDC6/UBE2S/GINS3/CCNE2/CCNA2/PRIM1/SKP2/ORC6/ANAPC1/MCM2/CDC23/POLE/MCM3/MCM5/POLE2/FEN1/CDT1/PCNA/ORC1/POLA1/MCM6/LIG1/ORC2/MCM4/RPA1/CCNE1/CDK2
REACTOME_SARS_COV_2_HOST_INTERACTIONS,REACTOME_SARS_COV_2_HOST_INTERACTIONS,137,-0.4635347520955655,-1.768714956490574,5.162190339530091e-5,5.962817387042793e-4,0.00043886262824863583,3695,"tags=46%, list=22%, signal=36%",HLA-F/TLR8/YWHAZ/G3BP2/AKT2/MAVS/AAAS/NUP98/NUP93/NUP188/NUP37/VPS18/SNRPD1/NUP43/SEH1L/GEMIN5/UVRAG/TPR/STAT2/PIK3R4/YWHAQ/UBC/GEMIN8/AKT1/RAE1/VPS45/HLA-E/GEMIN6/VPS16/TRAF6/G3BP1/NUP54/HSP90AB1/NUP210/RPSA/NUP62/NUP205/HLA-A/RIPK2/YWHAH/SNRPB/NUP88/ATG14/NUP153/KPNA2/TRIM25/IFNAR1/NUP160/HSP90AA1/JAK1/NUP133/PDPK1/BECN1/NUP85/NUP155/NDC1/PIK3C3/NUP107/IFNAR2/DDX20/IL17RA/NUP35/NUP50
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,97,-0.48639341373857714,-1.7519203794492504,5.2132108830699195e-5,5.964782118712499e-4,4.390072322585196e-4,1464,"tags=30%, list=9%, signal=27%",TRAF6/G3BP1/NUP54/HSP90AB1/NUP210/NUP62/NUP205/HLA-A/RIPK2/NUP88/ATG14/NUP153/KPNA2/TRIM25/IFNAR1/NUP160/HSP90AA1/JAK1/NUP133/BECN1/NUP85/NUP155/NDC1/PIK3C3/NUP107/IFNAR2/IL17RA/NUP35/NUP50
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,49,-0.6068138033083947,-1.965912661597705,5.6346730511323605e-5,6.39372404892953e-4,4.705773057057039e-4,3586,"tags=69%, list=22%, signal=54%",VRK1/AAAS/CTDNEP1/NUP98/NUP93/NUP188/NUP37/NUP43/BANF1/SEH1L/TPR/LPIN2/CCNB2/RAE1/NUP54/NUP210/CCNB1/NUP62/CNEP1R1/TMPO/NUP205/NUP88/NUP153/NUP160/NUP133/CDK1/NUP85/LEMD3/NUP155/NDC1/NUP107/NUP35/NUP50/PRKCB
REACTOME_MITOTIC_G2_G2_M_PHASES,REACTOME_MITOTIC_G2_G2_M_PHASES,171,-0.42133369523749087,-1.6551888704715094,5.814523162534387e-5,6.543721559147306e-4,4.816171040580683e-4,2638,"tags=37%, list=16%, signal=32%",TUBA1A/SKP1/HAUS2/CDC25B/CEP152/CCNB2/CDK7/HAUS5/UBC/AURKA/PRKAR2B/ODF2/TUBGCP6/LIN9/CLASP1/CEP70/ACTR1A/CENPF/CEP192/CDK5RAP2/PPME1/CDC25C/MIS18BP1/BORA/CCP110/HSP90AB1/TUBGCP3/HMMR/FOXM1/DYNLL1/MYBL2/ALMS1/CCNB1/CEP41/MZT1/GTSE1/PLK4/E2F1/CCNA2/TUBB/TPX2/HAUS1/PKMYT1/HAUS8/HSP90AA1/TUBB2B/TICRR/NDE1/CDC25A/HAUS4/CEP72/CDK1/E2F3/CEP57/TUBA1B/TUBGCP4/CKAP5/NEDD1/CEP76/LIN52/RBBP4/XPO1/WEE1/CDK2
REACTOME_DUAL_INCISION_IN_GG_NER,REACTOME_DUAL_INCISION_IN_GG_NER,37,-0.65085214691435,-2.003937111945993,6.5112352842993e-5,7.268232557189381e-4,5.349410246407642e-4,2407,"tags=51%, list=15%, signal=44%",GTF2H3/UBC/GTF2H1/POLK/ERCC5/POLD1/RFC2/POLD3/DDB1/RPA3/RFC5/RFC4/RFC1/RPA2/GTF2H4/POLE/POLE2/PCNA/RPA1
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,78,-0.5217285197648044,-1.8287936057084118,6.62107240266183e-5,7.331235813592494e-4,5.395780565836467e-4,2638,"tags=44%, list=16%, signal=37%",TUBA1A/SKP1/HAUS2/CEP152/CCNB2/HAUS5/UBC/AURKA/PRKAR2B/ODF2/CLASP1/CEP70/ACTR1A/CEP192/CDK5RAP2/BORA/CCP110/DYNLL1/ALMS1/CCNB1/CEP41/PLK4/TUBB/HAUS1/HAUS8/HSP90AA1/NDE1/HAUS4/CEP72/CDK1/CEP57/CKAP5/NEDD1/CEP76
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,68,-0.539014439739878,-1.8477169998592342,6.991328704931468e-5,7.679275449496724e-4,5.65193731093407e-4,3448,"tags=54%, list=21%, signal=43%",PPP2CA/NUP98/NUP93/NUP188/NUP37/NUP43/BANF1/SEH1L/AHCTF1/TUBA1A/ANKLE2/CCNB2/VPS4A/RCC1/NUP54/CCNB1/NUP62/TMPO/NUP205/SUMO1/UBE2I/NUP160/SPAST/TNPO1/TUBB2B/NUP133/RANGAP1/CDK1/NUP85/TUBA1B/LEMD3/NUP155/NDC1/NUP107/NUP35/LBR/IST1
REACTOME_DNA_DAMAGE_BYPASS,REACTOME_DNA_DAMAGE_BYPASS,42,-0.6298939557514839,-1.9776821881972602,7.259538774127227e-5,7.910592648314828e-4,5.82218648551557e-4,2375,"tags=60%, list=14%, signal=51%",UBE2B/UBC/UBA7/POLK/POLD1/RCHY1/REV1/RFC2/POLD3/DDB1/RPA3/RFC5/RFC4/RFC1/RPA2/TRIM25/WDR48/POLE/POLE2/PCNA/POLI/POLH/DTL/RPA1/SPRTN
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,28,-0.688495202777461,-1.961946200271344,7.54414704113941e-5,8.155995186995598e-4,6.002802452958005e-4,2242,"tags=68%, list=14%, signal=59%",UBC/UBA7/POLK/POLD1/REV1/RFC2/POLD3/RPA3/RFC5/RFC4/RFC1/RPA2/TRIM25/POLE/POLE2/PCNA/POLI/POLH/RPA1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,47,-0.6046394811929671,-1.9324407094135483,7.890787742416247e-5,8.464102789326177e-4,6.229569270328615e-4,3125,"tags=62%, list=19%, signal=50%",TFDP1/CNOT6L/TFDP2/RBL2/CNOT4/CNOT2/AURKA/CNOT3/E2F8/E2F4/CNOT1/NPM1/CNOT10/CDC25C/CNOT11/CCNB1/RBL1/CCNE2/E2F1/CCNA2/E2F7/CDKN1B/PCNA/CDK1/CNOT6/CCNE1/CDK2/CNOT8/BTG2
REACTOME_MISMATCH_REPAIR,REACTOME_MISMATCH_REPAIR,15,-0.8164155691464371,-1.9853665066523845,8.1056040936676e-5,8.627127457833809e-4,6.34955522637364e-4,1819,"tags=73%, list=11%, signal=65%",POLD1/POLD3/RPA3/EXO1/RPA2/MSH2/PMS2/PCNA/LIG1/MSH6/RPA1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,REACTOME_MRNA_SPLICING_MINOR_PATHWAY,48,-0.6050039846268065,-1.948282499006309,8.560512005992472e-5,9.041217680175126e-4,6.654325122067023e-4,3084,"tags=56%, list=19%, signal=46%",SNRPD1/POLR2D/DDX23/SF3B4/POLR2K/POLR2A/PDCD7/NCBP1/SRSF6/POLR2H/NCBP2/DDX42/PRPF6/PRPF8/SRSF2/SRSF1/SNRNP200/SNRNP40/SF3B2/SNRNP48/TXNL4A/SF3B6/SF3B3/SNRPB/POLR2B/SRSF7/SF3B1
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,-0.8128064365447262,-2.009666718602174,9.605340426016115e-5,9.908843103661872e-4,7.292896369467854e-4,2390,"tags=75%, list=15%, signal=64%",CCNB2/LIN9/CENPF/CDC25C/FOXM1/MYBL2/CCNB1/PKMYT1/CDC25A/LIN52/RBBP4/WEE1
REACTOME_GLUTATHIONE_CONJUGATION,REACTOME_GLUTATHIONE_CONJUGATION,31,0.6925579190741245,1.9671758950660339,9.57061267640797e-5,9.908843103661872e-4,7.292896369467854e-4,3591,"tags=68%, list=22%, signal=53%",GGCT/GSTM4/GSTM1/HPGDS/GSTO1/GCLM/MGST1/MGST3/CHAC1/CNDP2/GGT1/GGT6/GSTM2/GSS/GSTK1/GSTZ1/AKR1A1/MGST2/GGT5/GSTM5/GSTT2
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,39,0.6409682302075211,1.910149085714145,9.670684456596436e-5,9.908843103661872e-4,7.292896369467854e-4,3611,"tags=64%, list=22%, signal=50%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/CUL1/PSMD3/PSMD11/PSMD12/PSMD6/PSMA5/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,REACTOME_FORMATION_OF_PARAXIAL_MESODERM,55,0.5915456639148748,1.8834288888648305,9.548931235020582e-5,9.908843103661872e-4,7.292896369467854e-4,3611,"tags=56%, list=22%, signal=44%",PSMD7/PSMC4/PSMB2/PSMC5/KAT2A/PSMD8/ADRM1/DLL1/FGFR1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/EPHA4/LFNG/PSMA5/RBPJ/PSMC3/PSMA4/CREBBP/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
