ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,57,0.47137835644507087,1.544434112686379,0.007306510229406037,0.04089826680277487,0.029838772939483057,2859,"tags=35%, list=18%, signal=29%",ARHGEF11/ARHGEF26/NET1/AATF/GNA13/TIAM1/RASGRF2/ABR/AKAP13/ARHGEF12/FGD1/ITSN1/ARHGEF17/RAC1/MAPK8/ARHGEF2/BCL2L11/KALRN/ARHGEF6/ARHGEF4
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,103,0.42094984320666295,1.512408522433574,0.007286259459546635,0.04089826680277487,0.029838772939483057,3491,"tags=33%, list=23%, signal=26%",GNG2/AHCYL1/ACACA/PRKACB/GNG3/ACSL3/ITPR2/PRKAB2/GNAQ/ADCY7/CACNB2/GNAS/ACSL4/PRKAA2/PRKAR2A/ADCY6/FASN/PRKAR1B/GNA11/PRKCA/PRKACA/KCNC2/AKAP5/PPP2R1A/PPP2CB/GNB1/CD36/PRKAR1A/GNAI2/IQGAP1/PLCB1/STX1A/CACNB3/ADCY4
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,98,-0.4330156600929049,-1.4803884700117942,0.007373454410798526,0.04110243801721988,0.029987733249659077,1225,"tags=20%, list=8%, signal=19%",PSMD6/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/HEY1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/SMAD4/PSMA7/BAX/CDK4/PSMB3
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,241,0.34430222768885804,1.3581743844300012,0.0074149542440540795,0.04116367602974878,0.030032411601431948,3187,"tags=25%, list=21%, signal=20%",PHACTR2/GNG2/LHFPL2/TGFB2/TOR4A/GNG3/ITPR2/PIK3R1/GNAQ/CD109/PRKCQ/FYN/PROS1/MAPK1/MAPK3/RAB27B/VCL/HABP4/RASGRP1/PRKCD/GNA13/F2R/PIK3CA/TIMP3/DGKA/APLP2/STXBP3/SRC/PLCG2/ITIH3/GNA11/TTN/RAC1/PIK3R2/LGALS3BP/PRKCG/DGKH/PRKCA/RHOA/SPARC/MAGED2/ACTN4/F8/SERPINA3/YWHAZ/PRKCE/QSOX1/PTPN11/AKT1/DGKQ/CFL1/GNB1/SYK/ITGB3/SCG3/CD36/WDR1/FAM3C/PIK3CB/GNAI2/RHOB
REACTOME_INTERLEUKIN_1_SIGNALING,REACTOME_INTERLEUKIN_1_SIGNALING,93,-0.43690599387261037,-1.4839614395032366,0.0074716048524410845,0.04130817600796321,0.030137836656740354,1225,"tags=20%, list=8%, signal=19%",PSMD6/PSMA6/PSMB5/PSMA3/SKP1/NKIRAS2/PSMA1/PSMA5/PSMB1/PSMA2/MAP3K3/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3/NFKB1
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,43,0.5323846732757263,1.6544268528218657,0.007687243091242535,0.04224122405048099,0.030818574762748022,4217,"tags=42%, list=27%, signal=31%",CBL/PIK3R1/FYN/GAB2/PIK3CD/PIK3CA/CRKL/PIK3R2/PRKACA/YWHAZ/PTPN11/RAPGEF1/SYK/PIK3CB/JAK1/HCK/JAK2/IL2RG
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,10,0.7612026530548672,1.6405089411591176,0.0077029956385606555,0.04224122405048099,0.030818574762748022,3365,"tags=70%, list=22%, signal=55%",FGF1/FGF5/TGFBR3/FGFR1/FGF2/GIPC1/FGF9
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,205,-0.35465254698580234,-1.3402283212267807,0.007759537392409332,0.04237901191238943,0.030919102756883553,2455,"tags=25%, list=16%, signal=22%",DAXX/SF3B4/GTF2F1/PABPN1/CPSF6/SRSF1/SNW1/HNRNPM/SMNDC1/RIPK1/HNRNPH1/PPIL4/HNRNPF/PCBP1/HNRNPA0/CSTF3/BCAS2/HNRNPC/PAPOLA/DYNLT1/POLR2G/PHF5A/NCBP2/PPIE/SNRPA1/YBX1/CCAR1/POLR2H/POLR2C/PPIL1/POLR2E/PTBP1/SF3B5/POLR2F/CLP1/SNRPB/SNRPD1/POLR2D/SF3B6/SNRPF/HNRNPL/SRSF9/SRSF3/MAPKAP1/POLR2L/POLR2K/SNRPD2/POLR2J/SRSF7/POLR2I/HNRNPA2B1/GRPEL1
REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY,REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY,17,0.6712359557572,1.6492548460932073,0.00787391515405609,0.04283028847911961,0.031248347491691184,2342,"tags=47%, list=15%, signal=40%",TBL1XR1/TBL1X/HDAC1/MECP2/HDAC3/NCOR1/SIN3A/PRKACA
REACTOME_RHOC_GTPASE_CYCLE,REACTOME_RHOC_GTPASE_CYCLE,70,0.4461453497895823,1.5029714857153513,0.007998003982165106,0.04333055169454108,0.031613332163704815,3409,"tags=39%, list=22%, signal=30%",ARHGEF11/FLOT2/ABCD3/DAAM1/PIK3R1/ARHGAP35/ARHGEF25/ARHGAP1/ABR/AKAP13/ARHGEF12/DIAPH1/ARHGDIA/FLOT1/SLK/ARHGEF17/ARHGEF28/FMNL2/RHOA/OPHN1/VAPB/ANLN/IQGAP1/ARHGEF5/ACBD5/STK10/ARHGAP21
REACTOME_INTRA_GOLGI_TRAFFIC,REACTOME_INTRA_GOLGI_TRAFFIC,40,0.5293143577565737,1.6124361432430674,0.008194167461627773,0.044215727622943464,0.03225914348051355,2505,"tags=32%, list=16%, signal=27%",NAPB/VTI1A/NAPG/MAN1A2/NSF/GOSR1/MAN1A1/GOSR2/MAN2A2/COG7/RGP1/CYTH3/CYTH2
REACTOME_LONG_TERM_POTENTIATION,REACTOME_LONG_TERM_POTENTIATION,20,0.6409338238855661,1.6618685688055908,0.008227222816259408,0.04421722541487626,0.03226023624744201,2964,"tags=45%, list=19%, signal=36%",DLG3/CAMK2G/ERBB4/SRC/CAMK2D/NEFL/GRIN1/GRIN2D/GRIN2A
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,16,0.686316332360835,1.6507625050324215,0.008458724756976663,0.04528103054429174,0.03303637279771587,928,"tags=31%, list=6%, signal=29%",CBL/EGFR/PLCG1/PIK3R1/PIK3CA
REACTOME_STIMULI_SENSING_CHANNELS,REACTOME_STIMULI_SENSING_CHANNELS,92,0.4261854827216325,1.513437814291026,0.008545848468564586,0.04556659914661513,0.033244719442928596,3224,"tags=26%, list=21%, signal=21%",UNC80/TTYH1/WNK3/WWP1/TRPM3/ASIC2/TRPC5/ANO10/TRPV4/ANO6/ANO5/MCOLN1/TRPV2/TRPC4AP/STOML3/FKBP1B/BEST1/CLCN3/ANO3/CLCN6/SCNN1G/CASQ1/TRPA1/NEDD4L
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,71,0.45260739875945694,1.5262380746977542,0.008601221136827425,0.04568128863614251,0.03332839520486383,1772,"tags=23%, list=11%, signal=20%",GNG2/AHCYL1/PRKACB/GNG3/PLCG1/ITPR2/ADCY7/GNAS/FYN/GNAZ/PRKAR2A/CYSLTR2/SRC/ADCY6/PLCG2/PRKAR1B
REACTOME_SIGNALING_BY_PDGF,REACTOME_SIGNALING_BY_PDGF,58,0.48541646041212055,1.5976894376658795,0.008743595149035048,0.046255332768816784,0.03374720934715282,1339,"tags=22%, list=9%, signal=21%",PDGFRA/PLCG1/PIK3R1/COL4A1/COL4A4/COL4A2/PIK3CA/PLAT/CRKL/STAT3/PDGFRB/COL9A3/SRC
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,32,0.5565596640843407,1.6203564973472364,0.008857946914662598,0.04667722807765564,0.03405501794905234,2018,"tags=38%, list=13%, signal=33%",CYFIP2/CYFIP1/ABI2/MAPK1/MAPK3/ABI1/WIPF2/ABL1/NCKAP1/ARPC2/RAC1/ACTR2
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,29,0.5826263691603003,1.6609044116598355,0.008978430300172292,0.04712802519428958,0.03438391288413309,1575,"tags=24%, list=10%, signal=22%",AHCYL1/PLCG1/ITPR2/PPP3CB/NFATC1/PPP3R1/PLCG2
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,18,0.6572179456156059,1.6666578012765019,0.009186790497011734,0.04774825652886065,0.03483642452848871,1339,"tags=33%, list=9%, signal=30%",AHCYL1/PLCG1/ITPR2/KDR/PRKCD/SRC
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,REACTOME_SIGNALING_BY_KIT_IN_DISEASE,20,0.6365301988908454,1.650450469627789,0.009167449885439079,0.04774825652886065,0.03483642452848871,1935,"tags=35%, list=13%, signal=31%",KIT/PIK3R1/FYN/PIK3CA/STAT3/SRC/PIK3R2
REACTOME_SENSORY_PERCEPTION,REACTOME_SENSORY_PERCEPTION,218,0.3526804241460273,1.3698163610697942,0.009202777388809317,0.04774825652886065,0.03483642452848871,2933,"tags=18%, list=19%, signal=15%",LRP8/OR51E1/NMT2/PRKCQ/CACNB2/DNAJC5/SPTBN1/CASK/CAPZB/LRP2/KCNMA1/CAPZA2/SCN2A/GRM1/LDLR/NMT1/SDC3/TMIE/RDH16/XIRP2/METAP1/REEP1/LRP1/BSN/PRKCA/EPS8/GPC6/GPC4/OTOF/EPB41L3/ATP2B1/SDC2/SCN3A/CTBP2/GRK4/SCNN1G/GNB1/CYP4V2/GNAL
REACTOME_GASTRULATION,REACTOME_GASTRULATION,101,-0.4250152541578837,-1.4649310379551657,0.009339131043723609,0.04827006811487796,0.03521713057423502,1322,"tags=17%, list=9%, signal=15%",EOMES/PSMD6/PSMA6/PSMB5/PSMA3/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/SMAD4/PSMA7/PSMB3
REACTOME_CARDIAC_CONDUCTION,REACTOME_CARDIAC_CONDUCTION,116,0.40480933746096226,1.4672071058993454,0.009429751719026587,0.04855242392735445,0.03542313321530678,2812,"tags=27%, list=18%, signal=22%",ATP2B4/KCND3/AHCYL1/ITPR2/KCNIP1/CACNB2/CAMK2G/ATP2B3/FGF12/ORAI2/KAT2B/KCNK9/CAMK2D/SCN2A/KCNIP4/SCN7A/ATP2A1/SCN4A/FKBP1B/SCN8A/KCNH2/SCN1A/FGF14/PRKACA/CACNB1/NPR1/HIPK1/ATP2B1/SCN3A/SLC8A1/HIPK2
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,81,-0.4444500290290552,-1.4875533400115044,0.009615841049718542,0.04932231777973503,0.03598483642780403,1867,"tags=32%, list=12%, signal=28%",ALDH2/MRPL12/FH/ECH1/YME1L1/SHMT2/NDUFV1/SSBP1/TIMM10/NDUFA2/COX4I1/HSD17B10/HTRA2/NDUFB6/MRPL32/NDUFS3/ECI1/NDUFV3/TIMM22/COX5A/CLPP/TRIAP1/SMDT1/UQCRQ/NDUFA13/CHCHD2
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,103,-0.41845120638395733,-1.450599445562298,0.009682209417875634,0.04947462312391754,0.036095956163132846,2104,"tags=27%, list=14%, signal=24%",NUP43/SLC25A5/ATP6V1H/HLA-A/RANBP1/RCC1/PSMD6/AP2S1/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/NUP85/PSMB1/PSMA2/RAN/NUP35/PSMB4/PSMD14/ADRM1/PSMD13/BANF1/SEC13/PSMB6/PSMA7/PSMB3
REACTOME_SIGNALING_BY_SCF_KIT,REACTOME_SIGNALING_BY_SCF_KIT,43,0.5216525624284727,1.6210759821743155,0.009970516562432037,0.050755572991399316,0.0370305183152888,2732,"tags=33%, list=18%, signal=27%",KIT/CBL/PIK3R1/FYN/GAB2/PIK3CA/STAT3/SRC/SH2B2/RAC1/PIK3R2/PRKCA/FER/PTPN11
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,REACTOME_NUCLEOTIDE_EXCISION_REPAIR,101,-0.4217924222714717,-1.4538226685158826,0.010030906312907479,0.050871024872602214,0.037114750306958814,2597,"tags=32%, list=17%, signal=27%",XRCC1/RUVBL1/ERCC1/GTF2H3/INO80E/POLD1/POLK/RAD23A/SUMO1/MNAT1/RFC3/TCEA1/RFC4/ERCC8/POLR2G/GTF2H4/PPIE/POLD4/RFC2/POLE4/POLR2H/POLR2C/POLR2E/POLR2F/CCNH/POLR2D/RPA3/POLR2L/POLR2K/POLR2J/POLR2I/ACTL6A
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,REACTOME_CRMPS_IN_SEMA3A_SIGNALING,16,0.6780364830883185,1.6308473958008316,0.01023098005388203,0.05169135615238523,0.037713251923436615,4239,"tags=81%, list=27%, signal=59%",PLXNA4/FYN/CDK5R1/GSK3B/DPYSL5/CRMP1/DPYSL3/DPYSL2/PLXNA2/PLXNA1/NRP1/FES/SEMA3A
REACTOME_SLC_MEDIATED_TRANSPORT_OF_INORGANIC_ANIONS,REACTOME_SLC_MEDIATED_TRANSPORT_OF_INORGANIC_ANIONS,34,0.5438456814890653,1.619593682748316,0.010284935357353035,0.051770066406974784,0.03777067776561307,3288,"tags=38%, list=21%, signal=30%",SLC12A6/SLC4A8/SLC4A7/SLC4A4/SLC4A10/SLC26A11/SLC4A2/SLC13A4/SLC4A1/SLC12A5/SLC12A2/AHCYL2/SLC26A4
REACTOME_PLATELET_HOMEOSTASIS,REACTOME_PLATELET_HOMEOSTASIS,79,0.42598374197332173,1.4680310380669135,0.0104372775660934,0.05195530419431733,0.037905824526305414,1090,"tags=16%, list=7%, signal=15%",GNG2/ATP2B4/LRP8/GNG3/ITPR2/GNAS/ATP2B3/PRKG2/ORAI2/PDE9A/PPP2R5E/KCNMA1/PAFAH2
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,78,-0.4336575088554266,-1.4525597086114768,0.01042924536701439,0.05195530419431733,0.037905824526305414,1225,"tags=21%, list=8%, signal=19%",PSMD6/PSMA6/PSMB5/PSMA3/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/SMAD4/PSMA7/PSMB3
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,287,0.32762336984429136,1.3138198873635873,0.010407780567360874,0.05195530419431733,0.037905824526305414,2852,"tags=29%, list=18%, signal=24%",AHCYL1/PDGFRA/PRKACB/CSNK2A2/MTA3/USP13/KIT/EGFR/HDAC1/PLCG1/ATF2/CASP9/ITPR2/PIK3R1/ADCY7/FYN/MAPK1/MAPK3/CAMK2G/CHD4/RICTOR/USP7/TNKS/ERBB4/MTOR/GAB2/MTA1/REST/PRKCD/PIP5K1A/PIK3CD/NTRK2/PPP2R5E/FGF1/PIK3CA/TSC2/HDAC3/PHLPP1/PTEN/PRKAR2A/GSK3A/GSK3B/PHLPP2/AGO2/PDGFRB/AGO1/SRC/ADCY6/RBBP7/CAMK2D/FGF5/ATN1/PIP4K2B/NRG3/RCOR1/CAMKK1/PDE1A/PRKAR1B/GATAD2B/RAC1/PIP4K2A/PIK3R2/TNKS2/CBX6/PRKCG/PIK3AP1/FGFR1/PRKCA/PRKACA/PHC3/GATAD2A/PPP2R1A/PRKCE/PPP2CB/NRG4/FGF18/PTPN11/AKT1/NBEA/JUN/FOXO1/FGFR3/TRAF6
REACTOME_SNRNP_ASSEMBLY,REACTOME_SNRNP_ASSEMBLY,47,-0.5048228621971299,-1.5532696877662822,0.010707594437190918,0.05310494446974467,0.0387445851345724,2118,"tags=32%, list=14%, signal=28%",GEMIN8/NUP43/SNUPN/WDR77/NCBP2/SMN1/NUP85/SNRPB/SNRPD1/GEMIN7/NUP35/SNRPF/GEMIN2/SEC13/SNRPD2
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,11,-0.7494674203411106,-1.6882390156816214,0.010916334160133209,0.05383062158069789,0.03927402846393236,3324,"tags=82%, list=21%, signal=64%",CHAC1/PPP1R15A/TRIB3/ATF3/ASNS/CEBPG/DDIT3/ATF4/ATF5
REACTOME_PREGNENOLONE_BIOSYNTHESIS,REACTOME_PREGNENOLONE_BIOSYNTHESIS,10,-0.7628916630035278,-1.6597943135158695,0.0109337215071247,0.05383062158069789,0.03927402846393236,2155,"tags=50%, list=14%, signal=43%",TSPO/FDX1/STARD3NL/STARD3/FDXR
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,37,0.5249107304103515,1.5735792700509803,0.011196322813992165,0.05492305264027429,0.040071050071129856,2964,"tags=32%, list=19%, signal=26%",DLG3/CAMK2G/CASK/TUBA1C/CAMK2D/NEFL/APBA1/GRIN1/TUBB3/GRIN2D/NBEA/GRIN2A
REACTOME_MAPK6_MAPK4_SIGNALING,REACTOME_MAPK6_MAPK4_SIGNALING,70,-0.43974764319407456,-1.443359325540746,0.011263361967467139,0.055051722080120186,0.04016492539886261,1225,"tags=21%, list=8%, signal=20%",PSMD6/PSMA6/PSMB5/PSMA3/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_THYROXINE_BIOSYNTHESIS,REACTOME_THYROXINE_BIOSYNTHESIS,13,-0.7080702738422002,-1.6775516330500377,0.011467946591042081,0.0553548254887296,0.04038606518041604,55,"tags=23%, list=0%, signal=23%",CAV1/SLC5A5/TXNDC11
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,23,0.6189914548292563,1.6600792351591187,0.011493829132426083,0.0553548254887296,0.04038606518041604,4452,"tags=65%, list=29%, signal=47%",DLG3/MAPK1/MAPK3/CAMK2G/RASGRF2/CAMK2D/NEFL/GRIN1/RASGRF1/GRIN2D/KRAS/PDPK1/DLG4/CREB1/NRAS
REACTOME_PI_3K_CASCADE_FGFR1,REACTOME_PI_3K_CASCADE_FGFR1,18,0.6438666681258249,1.6327999145072847,0.011542326301761214,0.0553548254887296,0.04038606518041604,3365,"tags=50%, list=22%, signal=39%",PIK3R1/FGF1/PIK3CA/FGF5/FGFR1/PTPN11/FGF2/GAB1/FGF9
REACTOME_NEUREXINS_AND_NEUROLIGINS,REACTOME_NEUREXINS_AND_NEUROLIGINS,53,0.48697625750519047,1.5736322923081314,0.011611431517896892,0.0553548254887296,0.04038606518041604,3397,"tags=43%, list=22%, signal=34%",DLG3/NLGN3/CASK/HOMER2/SYT10/LRRTM1/PDLIM5/NRXN1/SYT1/GRM1/LRRTM2/SHANK2/SYT7/APBA1/GRIN1/DLGAP4/EPB41L3/NLGN2/GRIN2D/DLGAP1/GRIN2A/LRRTM4/STX1A
REACTOME_EXTENSION_OF_TELOMERES,REACTOME_EXTENSION_OF_TELOMERES,49,-0.4919163040114475,-1.5384275835267882,0.011612613501342088,0.0553548254887296,0.04038606518041604,2490,"tags=37%, list=16%, signal=31%",RUVBL1/CDK2/WRAP53/RUVBL2/TEN1/POLD1/DKC1/RFC3/RFC4/PRIM1/SHQ1/POLD4/RFC2/PRIM2/POLA1/RPA3/NOP10/NHP2
REACTOME_SIGNALING_BY_MET,REACTOME_SIGNALING_BY_MET,75,0.4362032574610972,1.4916515489284123,0.011482186375200477,0.0553548254887296,0.04038606518041604,4138,"tags=41%, list=27%, signal=30%",STAM2/CBL/RAB4A/PIK3R1/DOCK7/LAMA2/PIK3CA/LAMB1/PTPRJ/CRKL/STAT3/LAMA3/SRC/LAMA5/RAC1/LAMC2/ITGA3/USP8/PTPN11/RAPGEF1/PTPN2/GAB1/RANBP9/HGS/LAMC3/KRAS/FN1/RANBP10/ITGA2/LAMC1/SH3KBP1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,90,-0.4198521578412833,-1.4171673254597497,0.011446308955964643,0.0553548254887296,0.04038606518041604,1225,"tags=20%, list=8%, signal=19%",PSMD6/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3/NFKB1/BCL10
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,24,0.6094854211771246,1.6382993267251595,0.011715337616776907,0.05564785367969031,0.0405998542316027,3534,"tags=42%, list=23%, signal=32%",PLCG1/PIK3R1/FGF1/PIK3CA/FGF18/PTPN11/FGF2/GAB1/FGF9/KRAS
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,49,0.4878323457007004,1.5488702308795752,0.012176282713199054,0.05763440484247552,0.04204921269378067,2597,"tags=33%, list=17%, signal=27%",ATP2B4/ATP8B2/CAMK2G/ATP2B3/ATP13A5/CAMK2D/ATP2A1/ATP8A2/ATP13A1/ATP8A1/ATP10A/ATP7A/PDZD11/ATP11C/ATP2B1/ATP11B
REACTOME_TCR_SIGNALING,REACTOME_TCR_SIGNALING,92,-0.41961015082853864,-1.4262087689203304,0.012429152176605198,0.058625616385455985,0.0427723860328519,1396,"tags=23%, list=9%, signal=21%",CDC34/PSMD6/HLA-DQA1/HLA-DQB1/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3/NFKB1/BCL10
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,49,0.4869485650464784,1.5460642227130081,0.012482600301772142,0.058672570756413314,0.04280664325016304,2547,"tags=37%, list=16%, signal=31%",DNAJC5/NAAA/CASK/PPFIA2/CPLX1/ABAT/SLC6A1/SLC17A7/SYN2/ALDH5A1/SLC1A1/SYT1/APBA1/GAD2/SYN3/GLS/SLC6A11/SLC22A2
REACTOME_DNA_STRAND_ELONGATION,REACTOME_DNA_STRAND_ELONGATION,32,-0.5439890392902406,-1.534872526965389,0.01252958038584067,0.05868890257117731,0.042818558701611935,2117,"tags=44%, list=14%, signal=38%",MCM7/POLD1/GINS2/MCM3/MCM2/RFC3/RFC4/PRIM1/POLD4/RFC2/CDC45/PRIM2/POLA1/RPA3
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,27,0.5734129399577945,1.6083439947011595,0.012668305637827733,0.0591333712990644,0.04314283653749383,3534,"tags=41%, list=23%, signal=31%",PLCG1/PIK3R1/FGF1/PIK3CA/FGF5/FGF18/PTPN11/FGF2/GAB1/FGF9/KRAS
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,REACTOME_REGULATION_OF_SIGNALING_BY_CBL,19,0.6422147667936361,1.642119560724134,0.012771671045602655,0.05941029048454476,0.04334487269560248,3134,"tags=53%, list=20%, signal=42%",CBL/PIK3R1/FYN/PIK3CD/PIK3CA/CRKL/PIK3R2/RAPGEF1/SYK/PIK3CB
REACTOME_CLEC7A_DECTIN_1_SIGNALING,REACTOME_CLEC7A_DECTIN_1_SIGNALING,81,-0.43678883413174924,-1.4619116810766108,0.01293636932140557,0.05996962960335435,0.0437529582764124,1396,"tags=25%, list=9%, signal=23%",CDC34/PSMD6/PSMA6/PSMB5/PSMA3/SKP1/PYCARD/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3/NFKB1/BCL10
REACTOME_SYNTHESIS_OF_PC,REACTOME_SYNTHESIS_OF_PC,28,0.5735647382122293,1.6241463580695958,0.0130381718430756,0.05997367537364005,0.043755910010809904,1400,"tags=21%, list=9%, signal=20%",SLC44A5/PCYT1B/CSNK2A2/LPIN2/STARD7/LPIN1
REACTOME_BICARBONATE_TRANSPORTERS,REACTOME_BICARBONATE_TRANSPORTERS,10,0.7438869853635128,1.6031910107028775,0.013041566756356739,0.05997367537364005,0.043755910010809904,2958,"tags=70%, list=19%, signal=57%",SLC4A8/SLC4A7/SLC4A4/SLC4A10/SLC4A2/SLC4A1/AHCYL2
REACTOME_MATURATION_OF_DENV_PROTEINS,REACTOME_MATURATION_OF_DENV_PROTEINS,46,-0.48118676704411933,-1.4758944766980366,0.01307061568558204,0.05997367537364005,0.043755910010809904,2888,"tags=43%, list=19%, signal=35%",UBC/XPO1/CALR/SPCS3/DNAJB11/KPNA4/PDIA3/P4HA1/MAGT1/SUMO1/P4HB/DPM2/HSPA5/SEC11A/SPCS2/OSTC/SPCS1/SEC11C/TMEM258/DPM3
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,79,0.41934073482901724,1.4451378153613623,0.013188138579698394,0.060104050486530856,0.043851029772467985,3613,"tags=34%, list=23%, signal=26%",ATP6V1D/ATP6V1G2/PIK3R1/MAPK1/MAPK3/GAB2/PIK3C3/FGF1/PIK3CA/ATP6V0A1/ATP6V1B2/PTPRF/FGF5/ATP6V0E2/PIK3R2/FGFR1/FGF18/PTPN11/FGFR3/FGF2/PIK3CB/GAB1/FGF9/TLR9/KRAS/PDPK1/IRS1
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,151,-0.37889057303710283,-1.3853141568897165,0.013179949764685617,0.060104050486530856,0.043851029772467985,1269,"tags=16%, list=8%, signal=15%",SLC2A1/PSMD6/SLC35A3/PSMA6/PSMB5/PSMA3/SLC35A1/ERLIN1/PSMA1/PSMA5/SLC33A1/NUP85/PSMB1/PSMA2/DERL2/NUP35/PSMB4/PSMD14/ADRM1/PSMD13/SEC13/PSMB6/PSMA7/PSMB3
